Date,A,AAPL,ABNB,ADBE,AEE,AEP,AES,AFL,ALLE,AMCR,AMD,AMT,AMZN,AOS,APD,ARE,AWK,BRK-B,GOOG,GS,JPM,LLY,LNT,MMM,MRK,MSFT,NFLX,NVDA,TSLA,UBS,XOM
2023-08-16,121.36000061035156,176.57000732421875,128.8300018310547,514.489990234375,79.52999877929688,79.19000244140625,18.40999984741211,75.83000183105469,107.7699966430664,9.40999984741211,107.19000244140625,177.99000549316406,135.07000732421875,70.29000091552734,285.9200134277344,116.7300033569336,140.02000427246094,354.1099853515625,129.11000061035156,329.1099853515625,150.19000244140625,546.239990234375,50.5099983215332,84.27257537841797,108.7300033569336,320.3999938964844,415.45001220703125,43.486000061035156,225.60000610351562,23.399999618530273,106.33999633789062
2023-08-17,120.8499984741211,174.0,127.98999786376953,511.6700134277344,79.19000244140625,78.77999877929688,18.049999237060547,75.61000061035156,105.87000274658203,9.569999694824219,104.44000244140625,176.30999755859375,133.97999572753906,69.7300033569336,284.5,116.18000030517578,138.1999969482422,353.19000244140625,130.4600067138672,327.5199890136719,148.6300048828125,537.6599731445312,50.2599983215332,85.11705780029297,108.91999816894531,316.8800048828125,403.0,43.34400177001953,219.22000122070312,23.5,108.4000015258789
2023-08-18,119.25,174.49000549316406,125.05999755859375,508.1300048828125,80.56999969482422,79.0199966430664,18.010000228881836,74.8499984741211,107.62999725341797,9.569999694824219,105.44999694824219,176.4499969482422,133.22000122070312,68.91999816894531,284.82000732421875,115.0999984741211,138.9600067138672,352.55999755859375,128.11000061035156,324.92999267578125,148.97000122070312,546.4299926757812,50.619998931884766,83.62039947509766,109.19999694824219,316.4800109863281,404.5299987792969,43.29899978637695,215.49000549316406,23.43000030517578,110.04000091552734
2023-08-21,118.86000061035156,175.83999633789062,124.0,520.469970703125,80.06999969482422,78.55999755859375,17.90999984741211,74.44999694824219,107.44000244140625,9.449999809265137,108.22000122070312,175.02000427246094,134.67999267578125,68.86000061035156,285.2099914550781,114.2699966430664,137.49000549316406,352.0899963378906,128.92999267578125,322.05999755859375,149.47999572753906,550.0499877929688,50.279998779296875,82.93478393554688,109.63999938964844,321.8800048828125,408.2900085449219,46.96699905395508,231.27999877929688,23.489999771118164,108.70999908447266
2023-08-22,117.63999938964844,177.22999572753906,127.08000183105469,519.47998046875,80.30000305175781,78.62000274658203,17.959999084472656,73.38999938964844,107.79000091552734,9.3100004196167,105.66000366210938,175.72999572753906,134.25,69.41999816894531,285.07000732421875,114.41999816894531,138.39999389648438,350.57000732421875,129.69000244140625,318.7900085449219,146.3800048828125,553.6599731445312,50.400001525878906,82.36621856689453,107.2300033569336,322.4599914550781,413.1700134277344,45.667999267578125,233.19000244140625,23.729999542236328,108.0999984741211
2023-08-23,119.12999725341797,181.1199951171875,128.1300048828125,530.7100219726562,80.31999969482422,79.43000030517578,18.31999969482422,73.16999816894531,110.43000030517578,9.369999885559082,109.43000030517578,177.83999633789062,135.52000427246094,69.9800033569336,285.75,117.27999877929688,139.5500030517578,354.260009765625,133.2100067138672,322.3299865722656,147.3699951171875,553.3599853515625,50.54999923706055,83.31939697265625,111.30000305175781,327.0,427.54998779296875,47.11600112915039,236.86000061035156,24.31999969482422,107.1500015258789
2023-08-24,119.48999786376953,176.3800048828125,124.72000122070312,512.4299926757812,79.9800033569336,78.83000183105469,17.719999313354492,74.30999755859375,108.37999725341797,9.399999618530273,101.80000305175781,177.14999389648438,131.83999633789062,68.80000305175781,286.6300048828125,116.16000366210938,138.25,354.29998779296875,130.4199981689453,319.9599914550781,147.22999572753906,548.0,50.279998779296875,82.35785675048828,109.44999694824219,319.9700012207031,406.92999267578125,47.16299819946289,230.0399932861328,24.649999618530273,106.3499984741211
2023-08-25,119.68000030517578,178.61000061035156,125.79000091552734,525.0599975585938,80.44999694824219,79.33000183105469,18.059999465942383,74.25,109.83999633789062,9.420000076293945,102.25,177.52999877929688,133.25999450683594,69.75,288.29998779296875,115.33999633789062,140.4199981689453,355.92999267578125,130.69000244140625,320.1499938964844,147.0500030517578,553.6500244140625,50.779998779296875,82.73411560058594,110.20999908447266,322.9800109863281,416.0299987792969,46.018001556396484,238.58999633789062,24.579999923706055,108.25
2023-08-28,119.91999816894531,180.19000244140625,126.15499877929688,529.9199829101562,80.31999969482422,79.19999694824219,17.920000076293945,74.58000183105469,110.80999755859375,9.529999732971191,102.61000061035156,178.1699981689453,133.13999938964844,70.70999908447266,289.8599853515625,115.7699966430664,140.1300048828125,355.54998779296875,131.7899932861328,325.9700012207031,147.55999755859375,553.9199829101562,50.689998626708984,87.05685424804688,108.93000030517578,323.70001220703125,418.05999755859375,46.834999084472656,238.82000732421875,24.93000030517578,109.16000366210938
2023-08-29,122.0199966430664,184.1199951171875,132.25,540.5700073242188,80.54000091552734,79.62999725341797,18.209999084472656,74.66000366210938,112.76000213623047,9.710000038146973,105.91999816894531,181.5,134.91000366210938,71.86000061035156,293.6600036621094,117.23999786376953,140.07000732421875,358.2900085449219,135.49000549316406,332.54998779296875,148.75999450683594,553.9000244140625,50.849998474121094,88.26923370361328,109.98999786376953,328.4100036621094,429.989990234375,48.784000396728516,257.17999267578125,25.139999389648438,109.80999755859375
2023-08-30,122.68000030517578,187.64999389648438,130.61000061035156,545.3599853515625,80.4000015258789,79.44000244140625,18.219999313354492,74.68000030517578,113.56999969482422,9.75,106.58999633789062,182.27999877929688,135.07000732421875,72.30000305175781,295.5199890136719,117.81999969482422,139.52999877929688,361.05999755859375,136.92999267578125,328.5799865722656,148.16000366210938,547.989990234375,50.83000183105469,87.33277893066406,110.20999908447266,328.7900085449219,434.6700134277344,49.263999938964844,256.8999938964844,25.290000915527344,110.87999725341797
2023-08-31,121.06999969482422,187.8699951171875,131.5500030517578,559.3400268554688,79.2699966430664,78.4000015258789,17.93000030517578,74.56999969482422,113.80999755859375,9.739999771118164,105.72000122070312,181.32000732421875,138.00999450683594,72.5,295.489990234375,116.33999633789062,138.74000549316406,360.20001220703125,137.35000610351562,327.7099914550781,146.3300018310547,554.2000122070312,50.16999816894531,89.18896484375,108.9800033569336,327.760009765625,433.67999267578125,49.35499954223633,258.0799865722656,26.709999084472656,111.19000244140625
2023-09-01,121.91000366210938,189.4600067138672,132.69000244140625,563.2100219726562,78.44999694824219,77.5199966430664,17.889999389648438,74.7699966430664,114.75,9.779999732971191,109.44999694824219,180.7899932861328,138.1199951171875,73.56999969482422,298.0199890136719,116.94999694824219,137.8000030517578,362.4599914550781,136.8000030517578,327.3999938964844,146.82000732421875,557.1099853515625,49.790000915527344,89.42308044433594,109.83999633789062,328.6600036621094,439.8800048828125,48.50899887084961,245.00999450683594,26.34000015258789,113.5199966430664
2023-09-05,118.7300033569336,189.6999969482422,142.2899932861328,564.8800048828125,77.27999877929688,76.0,17.440000534057617,74.19999694824219,111.13999938964844,9.479999542236328,110.77999877929688,180.4199981689453,137.27000427246094,71.94000244140625,292.70001220703125,116.37000274658203,136.3800048828125,360.4700012207031,136.7100067138672,323.75,145.1999969482422,558.1900024414062,49.22999954223633,89.33946228027344,107.51000213623047,333.54998779296875,448.67999267578125,48.54800033569336,256.489990234375,26.399999618530273,113.52999877929688
2023-09-06,117.94000244140625,182.91000366210938,141.77000427246094,561.9400024414062,77.66999816894531,76.37999725341797,17.43000030517578,74.2300033569336,108.47000122070312,9.279999732971191,109.27999877929688,178.00999450683594,135.36000061035156,71.8499984741211,293.3500061035156,115.94999694824219,135.72999572753906,361.6700134277344,135.3699951171875,321.1300048828125,144.9600067138672,559.9500122070312,49.599998474121094,88.93812561035156,106.48999786376953,332.8800048828125,445.760009765625,47.06100082397461,251.9199981689453,25.809999465942383,114.51000213623047
2023-09-07,116.26000213623047,177.55999755859375,143.27000427246094,560.4600219726562,78.69999694824219,77.33999633789062,16.989999771118164,74.6500015258789,108.02999877929688,9.149999618530273,106.58999633789062,182.5500030517578,137.85000610351562,71.72000122070312,292.1099853515625,116.36000061035156,137.7100067138672,361.79998779296875,136.1999969482422,321.9599914550781,143.72000122070312,573.22998046875,50.43000030517578,88.58695983886719,107.94000244140625,329.9100036621094,443.1400146484375,46.24100112915039,251.49000549316406,25.739999771118164,113.94999694824219
2023-09-08,113.98999786376953,178.17999267578125,145.82000732421875,560.3599853515625,79.41000366210938,77.73999786376953,17.270000457763672,74.83000183105469,108.0999984741211,9.25,106.08999633789062,180.88999938964844,138.22999572753906,70.19000244140625,298.510009765625,115.01000213623047,137.72999572753906,363.1499938964844,137.1999969482422,325.5199890136719,143.8300018310547,586.4600219726562,50.7400016784668,88.82942962646484,109.05000305175781,334.2699890136719,442.79998779296875,45.571998596191406,248.5,25.5,115.61000061035156
2023-09-11,113.0999984741211,179.36000061035156,147.3300018310547,564.5,79.2699966430664,77.80000305175781,17.239999771118164,75.58999633789062,108.2699966430664,9.430000305175781,105.31999969482422,180.27999877929688,143.10000610351562,70.51000213623047,302.79998779296875,112.66000366210938,138.22000122070312,365.5199890136719,137.74000549316406,324.6499938964844,144.4600067138672,595.5599975585938,50.790000915527344,90.20903015136719,108.5999984741211,337.94000244140625,445.3599853515625,45.178001403808594,273.5799865722656,25.6200008392334,114.16000366210938
2023-09-12,112.77999877929688,176.3000030517578,147.5,542.2100219726562,78.73999786376953,77.81999969482422,17.030000686645508,76.2699966430664,106.76000213623047,9.4399995803833,105.30999755859375,179.19000244140625,141.22999572753906,68.2699966430664,302.1400146484375,111.76000213623047,137.55999755859375,367.7799987792969,136.07000732421875,330.8999938964844,146.33999633789062,599.2999877929688,50.720001220703125,89.59866333007812,109.0199966430664,331.7699890136719,434.69000244140625,44.869998931884766,267.4800109863281,25.790000915527344,117.48999786376953
2023-09-13,113.43000030517578,174.2100067138672,144.71499633789062,553.5599975585938,80.0999984741211,79.33000183105469,16.989999771118164,76.38999938964844,105.55999755859375,9.210000038146973,107.70999908447266,176.9499969482422,144.85000610351562,67.12000274658203,303.1300048828125,110.80000305175781,139.30999755859375,367.82000732421875,137.5,334.9800109863281,146.41000366210938,598.8800048828125,51.540000915527344,84.4899673461914,107.80999755859375,336.05999755859375,412.239990234375,45.48500061035156,271.29998779296875,25.989999771118164,116.44000244140625
2023-09-14,114.87999725341797,175.74000549316406,144.1199951171875,552.1599731445312,81.04000091552734,80.5999984741211,17.389999389648438,77.30999755859375,106.30999755859375,9.529999732971191,106.62999725341797,181.0800018310547,144.72000122070312,67.73999786376953,306.1000061035156,114.12999725341797,140.97999572753906,369.5,138.99000549316406,344.57000732421875,149.25,591.6099853515625,52.09000015258789,85.55184173583984,108.23999786376953,338.70001220703125,400.489990234375,45.58100128173828,276.0400085449219,26.190000534057617,118.5199966430664
2023-09-15,115.91000366210938,175.00999450683594,142.75,528.8900146484375,80.7699966430664,80.04000091552734,17.239999771118164,76.51000213623047,105.68000030517578,9.350000381469727,101.48999786376953,180.13999938964844,140.38999938964844,66.7699966430664,302.1099853515625,113.7300033569336,138.89999389648438,367.8599853515625,138.3000030517578,342.5400085449219,148.80999755859375,575.6599731445312,51.779998779296875,84.49832916259766,107.5199966430664,330.2200012207031,396.94000244140625,43.900001525878906,274.3900146484375,26.020000457763672,116.69999694824219
2023-09-18,112.69000244140625,177.97000122070312,142.5500030517578,532.4199829101562,80.68000030517578,80.2300033569336,17.079999923706055,76.91999816894531,105.18000030517578,9.279999732971191,102.37000274658203,179.52999877929688,139.97999572753906,67.16000366210938,299.5299987792969,112.31999969482422,138.4199981689453,370.42999267578125,138.9600067138672,343.32000732421875,149.1199951171875,571.280029296875,52.189998626708984,84.48160552978516,107.81999969482422,329.05999755859375,394.3999938964844,43.965999603271484,265.2799987792969,25.969999313354492,117.63999938964844
2023-09-19,112.30999755859375,179.07000732421875,141.85000610351562,541.6900024414062,80.22000122070312,80.05999755859375,16.760000228881836,77.37000274658203,105.83999633789062,9.1899995803833,101.61000061035156,177.36000061035156,137.6300048828125,67.01000213623047,299.2300109863281,111.79000091552734,137.57000732421875,370.4800109863281,138.8300018310547,341.8900146484375,148.92999267578125,574.9600219726562,52.02000045776367,83.80435180664062,107.36000061035156,328.6499938964844,396.20001220703125,43.52000045776367,266.5,26.059999465942383,117.33000183105469
2023-09-20,112.47000122070312,175.49000549316406,138.00999450683594,535.780029296875,80.44000244140625,80.44999694824219,16.790000915527344,77.1500015258789,104.25,9.260000228881836,100.33999633789062,177.41000366210938,135.2899932861328,66.3499984741211,294.82000732421875,112.23999786376953,137.1999969482422,366.82000732421875,134.58999633789062,336.70001220703125,148.3000030517578,569.6400146484375,51.9900016784668,82.7675552368164,107.30999755859375,320.7699890136719,386.29998779296875,42.23899841308594,262.5899963378906,26.18000030517578,116.4000015258789
2023-09-21,109.7300033569336,173.92999267578125,132.75,513.8800048828125,80.12000274658203,79.87999725341797,16.43000030517578,76.16000366210938,103.8499984741211,9.109999656677246,96.11000061035156,169.32000732421875,129.3300018310547,65.16999816894531,287.07000732421875,102.93000030517578,133.5500030517578,363.2799987792969,131.36000061035156,330.239990234375,147.13999938964844,550.1300048828125,51.33000183105469,81.51337432861328,106.7300033569336,319.5299987792969,384.1499938964844,41.016998291015625,255.6999969482422,25.65999984741211,114.76000213623047
2023-09-22,111.41000366210938,174.7899932861328,132.1999969482422,512.9000244140625,80.20999908447266,79.16999816894531,15.960000038146973,76.30999755859375,103.81999969482422,9.050000190734863,96.19999694824219,166.2100067138672,129.1199951171875,64.51000213623047,286.6400146484375,101.26000213623047,132.25,360.1600036621094,131.25,327.8900146484375,145.72999572753906,550.5399780273438,51.25,81.13712310791016,106.33999633789062,317.010009765625,379.80999755859375,41.61000061035156,244.8800048828125,25.350000381469727,114.94000244140625
2023-09-25,111.94000244140625,176.0800018310547,134.13999938964844,511.6000061035156,79.55000305175781,78.68000030517578,16.239999771118164,76.79000091552734,103.98999786376953,9.1899995803833,97.37999725341797,165.72000122070312,131.27000427246094,64.47000122070312,289.6099853515625,100.88999938964844,132.6999969482422,361.7099914550781,132.1699981689453,328.8399963378906,146.4499969482422,552.2899780273438,51.04999923706055,79.25585174560547,105.83999633789062,317.5400085449219,384.79998779296875,42.22200012207031,246.99000549316406,25.3700008392334,116.2300033569336
2023-09-26,110.7300033569336,171.9600067138672,132.27999877929688,506.29998779296875,76.8499984741211,76.33999633789062,15.859999656677246,76.44000244140625,102.08999633789062,9.100000381469727,95.95999908447266,162.91000366210938,125.9800033569336,65.47000122070312,286.70001220703125,98.5,129.63999938964844,359.4200134277344,129.4499969482422,323.82000732421875,144.92999267578125,550.010009765625,49.2599983215332,78.49497985839844,105.38999938964844,312.1400146484375,379.25,41.9109992980957,244.1199951171875,25.06999969482422,116.41000366210938
2023-09-27,110.5,170.42999267578125,134.02999877929688,502.6000061035156,76.11000061035156,75.86000061035156,15.930000305175781,77.02999877929688,103.29000091552734,9.029999732971191,98.06999969482422,159.69000244140625,125.9800033569336,65.44999694824219,285.260009765625,98.88999938964844,126.33999633789062,357.7799987792969,131.4600067138672,321.95001220703125,145.77999877929688,549.760009765625,48.54999923706055,78.14381408691406,103.94000244140625,312.7900085449219,377.5899963378906,42.46799850463867,240.5,24.34000015258789,120.19999694824219
2023-09-28,112.0,170.69000244140625,136.47000122070312,504.6700134277344,74.44000244140625,74.66999816894531,14.880000114440918,77.66999816894531,104.26000213623047,9.170000076293945,102.76000213623047,162.32000732421875,125.9800033569336,66.4800033569336,286.8699951171875,99.30999755859375,123.58000183105469,357.05999755859375,133.1300048828125,325.20001220703125,147.58999633789062,544.4500122070312,48.060001373291016,77.9765853881836,104.30000305175781,313.6400146484375,376.3599853515625,43.0890007019043,246.3800048828125,24.700000762939453,119.47000122070312
2023-09-29,111.81999969482422,171.2100067138672,137.2100067138672,509.8999938964844,74.83000183105469,75.22000122070312,15.199999809265137,76.75,104.19999694824219,9.15999984741211,102.81999969482422,164.4499969482422,127.12000274658203,66.12999725341797,283.3999938964844,100.0999984741211,123.83000183105469,350.29998779296875,131.85000610351562,323.57000732421875,145.02000427246094,537.1300048828125,48.45000076293945,78.27759552001953,102.94999694824219,315.75,377.6000061035156,43.499000549316406,250.22000122070312,24.649999618530273,117.58000183105469
2023-10-02,110.9000015258789,173.75,136.55999755859375,521.1300048828125,71.12999725341797,71.83999633789062,14.15999984741211,76.47000122070312,103.12999725341797,9.0600004196167,103.2699966430664,161.7100067138672,129.4600067138672,66.05000305175781,279.0799865722656,98.18000030517578,119.75,348.0799865722656,135.1699981689453,318.5,143.77000427246094,538.2899780273438,46.2400016784668,75.43478393554688,102.55000305175781,321.79998779296875,380.3299865722656,44.78200149536133,251.60000610351562,24.360000610351562,115.62999725341797
2023-10-03,110.26000213623047,172.39999389648438,127.7300033569336,507.0299987792969,72.56999969482422,72.80999755859375,13.539999961853027,75.43000030517578,102.77999877929688,8.930000305175781,100.08000183105469,158.10000610351562,124.72000122070312,65.37000274658203,281.7900085449219,97.19000244140625,117.0,343.0400085449219,133.3000030517578,306.1199951171875,142.7100067138672,525.1900024414062,46.790000915527344,74.23912811279297,101.7699966430664,313.3900146484375,376.75,43.516998291015625,246.52999877929688,23.850000381469727,115.83000183105469
2023-10-04,111.66999816894531,173.66000366210938,127.41000366210938,518.4199829101562,72.83000183105469,73.29000091552734,13.199999809265137,76.06999969482422,104.12000274658203,9.050000190734863,104.06999969482422,157.67999267578125,127.0,66.23999786376953,284.8800048828125,97.83000183105469,119.3499984741211,343.69000244140625,136.27000427246094,308.6000061035156,143.35000610351562,531.4600219726562,47.4900016784668,73.59532165527344,102.16999816894531,318.9599914550781,376.8999938964844,44.04100036621094,261.1600036621094,23.950000762939453,111.5
2023-10-05,110.3499984741211,174.91000366210938,124.98999786376953,516.4400024414062,73.25,71.33000183105469,12.609999656677246,76.44000244140625,102.75,8.930000305175781,102.91000366210938,158.7100067138672,125.95999908447266,66.06999969482422,279.8599853515625,98.0,118.7300033569336,345.05999755859375,135.99000549316406,310.5,142.89999389648438,541.47998046875,47.61000061035156,73.43645477294922,103.5999984741211,319.3599853515625,372.5899963378906,44.6879997253418,260.04998779296875,24.079999923706055,108.98999786376953
2023-10-06,110.63999938964844,177.49000549316406,126.36000061035156,526.6799926757812,74.0,72.19000244140625,12.449999809265137,77.5999984741211,103.69000244140625,8.850000381469727,107.23999786376953,159.57000732421875,127.95999908447266,67.29000091552734,281.05999755859375,97.7699966430664,118.8499984741211,346.3399963378906,138.72999572753906,312.4800109863281,145.10000610351562,565.219970703125,48.380001068115234,73.91304016113281,103.87999725341797,327.260009765625,381.510009765625,45.762001037597656,260.5299987792969,24.59000015258789,107.16999816894531
2023-10-09,111.27999877929688,178.99000549316406,127.7699966430664,529.2899780273438,75.05999755859375,73.66000366210938,12.680000305175781,78.19000244140625,104.44999694824219,8.979999542236328,106.97000122070312,162.02000427246094,128.25999450683594,68.62999725341797,284.2699890136719,100.44999694824219,120.80000305175781,345.45001220703125,139.5,312.6099853515625,144.77000427246094,571.760009765625,48.56999969482422,74.4565200805664,104.5,329.82000732421875,385.95001220703125,45.27299880981445,259.6700134277344,24.6200008392334,110.91999816894531
2023-10-10,113.29000091552734,178.38999938964844,131.58999633789062,532.719970703125,76.16999816894531,74.2300033569336,13.0,78.81999969482422,105.47000122070312,8.989999771118164,109.01000213623047,158.55999755859375,129.47999572753906,69.26000213623047,287.9100036621094,100.44999694824219,121.86000061035156,348.55999755859375,139.1999969482422,314.7699890136719,145.64999389648438,579.3099975585938,49.150001525878906,75.78594970703125,103.61000061035156,328.3900146484375,373.32000732421875,45.79800033569336,263.6199951171875,24.709999084472656,110.44999694824219
2023-10-11,113.37999725341797,179.8000030517578,130.0,549.9099731445312,77.38999938964844,75.27999877929688,13.390000343322754,79.80000305175781,105.97000122070312,8.949999809265137,108.30999755859375,165.6199951171875,131.8300018310547,71.08999633789062,290.8900146484375,101.45999908447266,122.22000122070312,348.42999267578125,141.6999969482422,313.0199890136719,146.14999389648438,605.280029296875,49.689998626708984,75.57691955566406,103.45999908447266,332.4200134277344,365.92999267578125,46.805999755859375,262.989990234375,25.229999542236328,106.48999786376953
2023-10-12,108.94000244140625,180.7100067138672,125.97000122070312,559.6300048828125,76.72000122070312,73.4800033569336,13.050000190734863,79.86000061035156,103.94000244140625,8.6899995803833,108.79000091552734,164.24000549316406,132.3300018310547,69.93000030517578,285.7900085449219,98.2699966430664,118.33000183105469,345.6600036621094,140.2899932861328,309.8500061035156,145.80999755859375,610.5,49.25,74.43143463134766,103.58999633789062,331.1600036621094,361.20001220703125,46.94499969482422,258.8699951171875,24.790000915527344,106.47000122070312
2023-10-13,110.51000213623047,178.85000610351562,124.08000183105469,548.760009765625,77.94999694824219,74.47000122070312,13.15999984741211,80.25,103.4800033569336,8.710000038146973,105.08999633789062,166.9600067138672,129.7899932861328,70.26000213623047,285.4599914550781,98.87999725341797,118.04000091552734,345.0899963378906,138.5800018310547,309.29998779296875,148.0,609.2000122070312,49.75,74.14715576171875,104.01000213623047,327.7300109863281,355.67999267578125,45.46099853515625,251.1199951171875,24.309999465942383,109.87000274658203
2023-10-16,111.5,178.72000122070312,125.19000244140625,550.739990234375,78.31999969482422,76.05999755859375,13.710000038146973,81.08999633789062,105.26000213623047,8.890000343322754,106.45999908447266,169.17999267578125,132.5500030517578,71.9000015258789,287.1199951171875,100.9000015258789,119.9800033569336,346.2300109863281,140.49000549316406,314.3900146484375,147.85000610351562,616.6400146484375,50.25,75.20066833496094,104.13999938964844,332.6400146484375,360.82000732421875,46.095001220703125,253.9199981689453,24.920000076293945,109.94999694824219
2023-10-17,112.4000015258789,177.14999389648438,125.70999908447266,560.0900268554688,78.4000015258789,75.66999816894531,13.75,81.4000015258789,105.58999633789062,8.850000381469727,105.13999938964844,166.91000366210938,131.47000122070312,71.83000183105469,290.8999938964844,100.93000030517578,120.30000305175781,345.3900146484375,140.99000549316406,309.3599853515625,147.52999877929688,608.3099975585938,50.02000045776367,75.71070098876953,104.16999816894531,332.05999755859375,355.7200012207031,43.9379997253418,254.85000610351562,25.06999969482422,111.38999938964844
2023-10-18,108.61000061035156,175.83999633789062,122.16999816894531,557.8699951171875,78.48999786376953,75.16999816894531,13.869999885559082,80.3499984741211,100.06999969482422,8.65999984741211,102.16999816894531,162.77999877929688,128.1300048828125,68.47000122070312,283.3800048828125,97.56999969482422,118.13999938964844,340.8900146484375,139.27999877929688,301.9599914550781,145.91000366210938,607.239990234375,49.81999969482422,73.91304016113281,101.98999786376953,330.1099853515625,346.19000244140625,42.19599914550781,242.67999267578125,24.389999389648438,112.94999694824219
2023-10-19,109.51000213623047,175.4600067138672,119.97000122070312,555.739990234375,77.6500015258789,74.41999816894531,13.84000015258789,79.55000305175781,98.55999755859375,8.619999885559082,102.4000015258789,159.42999267578125,128.39999389648438,67.01000213623047,280.6099853515625,94.72000122070312,117.0199966430664,338.6600036621094,138.97999572753906,299.19000244140625,145.2899932861328,590.7999877929688,49.45000076293945,72.79264068603516,100.43000030517578,331.32000732421875,401.7699890136719,42.10100173950195,220.11000061035156,24.049999237060547,113.0199966430664
2023-10-20,109.2300033569336,172.8800048828125,116.48999786376953,540.9600219726562,76.33000183105469,73.3499984741211,13.829999923706055,77.58000183105469,97.0,8.510000228881836,101.80999755859375,160.08999633789062,125.16999816894531,66.66000366210938,278.57000732421875,95.05999755859375,115.80000305175781,335.8599853515625,136.74000549316406,300.04998779296875,142.9499969482422,584.6400146484375,48.81999969482422,72.36621856689453,102.66999816894531,326.6700134277344,400.9599914550781,41.387001037597656,211.99000549316406,23.719999313354492,111.08000183105469
2023-10-23,109.33999633789062,173.0,120.38999938964844,540.4099731445312,75.08000183105469,73.3499984741211,14.0,77.16000366210938,96.87000274658203,8.449999809265137,100.01000213623047,159.2899932861328,126.55999755859375,66.38999938964844,274.6700134277344,94.37000274658203,115.5,336.8399963378906,137.89999389648438,299.2200012207031,141.0,576.6500244140625,48.5,71.57190704345703,103.3499984741211,329.32000732421875,406.8399963378906,42.974998474121094,212.0800018310547,23.639999389648438,109.44999694824219
2023-10-24,105.63999938964844,173.44000244140625,122.01000213623047,539.5599975585938,76.36000061035156,74.73999786376953,14.529999732971191,77.76000213623047,97.11000061035156,8.630000114440918,101.66999816894531,163.22999572753906,128.55999755859375,66.63999938964844,277.239990234375,95.56999969482422,117.7699966430664,338.6300048828125,140.1199951171875,299.17999267578125,141.1699981689453,592.4299926757812,49.439998626708984,75.3511734008789,103.02999877929688,330.5299987792969,413.7300109863281,43.66299819946289,216.52000427246094,23.829999923706055,108.38999938964844
2023-10-25,103.4000015258789,171.10000610351562,118.5,521.1400146484375,76.8499984741211,75.36000061035156,14.680000305175781,78.26000213623047,96.5199966430664,8.5600004196167,96.05999755859375,161.92999267578125,121.38999938964844,65.19000244140625,274.4800109863281,91.98999786376953,116.5,336.8999938964844,126.66999816894531,296.760009765625,140.39999389648438,586.4600219726562,49.540000915527344,74.74080657958984,103.62999725341797,340.6700134277344,411.25,41.77899932861328,212.4199981689453,23.790000915527344,108.58999633789062
2023-10-26,104.30999755859375,166.88999938964844,115.47000122070312,514.280029296875,77.05000305175781,75.7699966430664,14.899999618530273,77.5199966430664,97.25,8.680000305175781,93.66999816894531,175.05999755859375,119.56999969482422,69.12000274658203,277.6600036621094,94.0,118.0199966430664,336.1600036621094,123.44000244140625,296.989990234375,140.75999450683594,568.0999755859375,49.790000915527344,74.1220703125,105.55000305175781,327.8900146484375,403.5400085449219,40.32600021362305,205.75999450683594,23.600000381469727,107.5999984741211
2023-10-27,102.7699966430664,168.22000122070312,114.08999633789062,508.1199951171875,75.37999725341797,74.93000030517578,14.75,76.48999786376953,97.43000030517578,8.65999984741211,96.43000030517578,171.99000549316406,127.73999786376953,67.80999755859375,276.1499938964844,91.66000366210938,116.38999938964844,331.7099914550781,123.4000015258789,289.9100036621094,135.69000244140625,560.22998046875,48.93000030517578,73.17726135253906,102.81999969482422,329.80999755859375,397.8699951171875,40.5,207.3000030517578,23.360000610351562,105.55000305175781
